id,brand_name,latitude,longitude,status,state,city
GK Corp-C113731,W,29.015694,-80.993897,Active,florida,new smyrna beach
GK Corp-C106319,W,20.878442,-156.455042,Active,hawaii,kahului
GK Corp-C108084,W,29.172454,-81.030453,Active,florida,daytona beach
GK Corp-C115322,W,19.645948,-155.990932,Active,hawaii,kailua kona
GK Corp-C112308,W,30.793598,-92.677817,Active,louisiana,oakdale
GK Corp-C109135,W,30.472746,-90.954171,Active,louisiana,denham springs
GK Corp-C112864,W,30.562132,-90.95901,Active,louisiana,denham springs
GK Corp-C2132818,W,36.187892,-82.372584,Active,tennessee,unicoi
GK Corp-C110509,W,40.563881,-76.012407,Active,pennsylvania,hamburg
GK Corp-C117326,W,40.881861,-74.708184,Active,new jersey,flanders
GK Corp-C107211,W,34.746809,-85.273555,Active,georgia,la fayette
GK Corp-C109351,W,34.536445,-83.531964,Active,georgia,cornelia
GK Corp-C116852,W,43.049055,-82.460586,Active,michigan,fort gratiot
GK Corp-C111838,W,29.894337,-95.065631,Active,texas,crosby
GK Corp-C113409,W,39.418681,-86.405571,Active,indiana,martinsville
GK Corp-C110118,W,33.58821,-79.011947,Active,south carolina,murrells inlet
GK Corp-C105167,W,40.726985,-73.543722,Active,new york,east meadow
GK Corp-C117835,W,39.700924,-105.32735,Active,colorado,evergreen
GK Corp-C119545,W,44.837736,-69.294471,Active,maine,palmyra
GK Corp-C114702,W,40.832473,-77.808486,Active,pennsylvania,state college
GK Corp-C111673,W,40.810445,-77.897285,Active,pennsylvania,state college
GK Corp-C116897,W,40.14185,-74.822403,Active,pennsylvania,levittown
GK Corp-C113745,W,28.35968,-80.668825,Active,florida,merritt island
GK Corp-C108410,W,27.925447,-82.32582,Active,florida,brandon
GK Corp-C117297,W,35.081033,-85.063035,Active,tennessee,ooltewah
GK Corp-C105156,W,41.316636,-74.147985,Active,new york,monroe
GK Corp-C107579,W,29.062972,-82.455608,Active,florida,dunnellon
GK Corp-C2133560,W,35.25679,-80.457038,Active,north carolina,locust
GK Corp-C106095,W,35.153115,-85.245426,Active,tennessee,hixson
GK Corp-C113152,W,28.762905,-82.550029,Active,florida,homosassa
GK Corp-C108502,W,39.858737,-74.179589,Active,new jersey,lanoka harbor
GK Corp-C105135,W,40.880252,-72.947225,Active,new york,middle island
GK Corp-C107702,W,40.127912,-79.545054,Active,pennsylvania,mount pleasant
GK Corp-C116679,W,40.153139,-75.862671,Active,pennsylvania,elverson
GK Corp-C114017,T,48.45338,-123.39504,unKnown,,
GK Corp-C114554,T,49.13281,-122.89057,unKnown,,
GK Corp-C115193,T,49.2179,-122.60147,unKnown,,
GK Corp-C115187,T,49.17405,-123.13264,unKnown,,
GK Corp-C115171,T,48.46812,-68.51557,unKnown,,
GK Corp-C113996,T,43.34655,-79.79623,unKnown,,
GK Corp-C115176,T,45.59067,-73.53928,unKnown,,
GK Corp-C114546,T,49.11294,-122.67752,unKnown,,
GK Corp-C116412,T,43.67221,-79.47062,unKnown,,
GK Corp-C113995,T,43.69063,-79.28866,unKnown,,
GK Corp-C115091,T,48.40337,-89.24224,unKnown,,
GK Corp-C115173,T,45.5981,-73.56543,unKnown,,
GK Corp-C113928,T,42.94778,-81.2893,unKnown,,
GK Corp-C113931,T,43.39106,-80.32239,unKnown,,
GK Corp-C115198,T,45.30841,-66.01749,unKnown,,
GK Corp-C114993,T,49.67324,-124.98121,unKnown,,
GK Corp-C113932,T,43.7975,-79.42009,unKnown,,
GK Corp-C114014,T,50.28353,-119.26665,unKnown,,
GK Corp-C115181,T,46.82098,-71.24863,unKnown,,
GK Corp-C115101,T,43.41289,-79.70389,unKnown,,
GK Corp-C115097,T,52.16736,-106.63973,unKnown,,
GK Corp-C114010,T,49.52443,-115.75358,unKnown,,
GK Corp-C115188,T,49.22449,-123,unKnown,,
GK Corp-C115128,T,50.00577,-110.64481,unKnown,,
GK Corp-C114018,T,49.82651,-99.96269,unKnown,,
GK Corp-C114995,T,52.11449,-106.59684,unKnown,,
GK Corp-C115201,T,43.49872,-80.52986,unKnown,,
GK Corp-C115047,T,43.01579,-79.24974,unKnown,,
GK Corp-C113936,T,43.66544,-79.73411,unKnown,,
GK Corp-C115190,T,48.94878,-57.91654,unKnown,,
GK Corp-C115212,T,53.52287,-113.45497,unKnown,,
GK Corp-C114019,T,53.45436,-113.43428,unKnown,,
GK Corp-C115098,T,43.93511,-78.86848,unKnown,,
GK Corp-C115184,T,45.47935,-75.51712,unKnown,,
GK Corp-C115196,T,49.18706,-122.84577,unKnown,,
GK Corp-C115200,T,43.85481,-79.4342,unKnown,,
GK Corp-C114013,T,49.89696,-97.06013,unKnown,,
GK Corp-C115191,T,45.33168,-73.2805,unKnown,,
GK Corp-C117017,T,43.530604,-79.653127,unKnown,,
GK Corp-C114007,T,49.21535,-124.02559,unKnown,,
GK Corp-C113993,T,42.27369,-83.00458,unKnown,,
GK Corp-C115095,T,50.48392,-104.61787,unKnown,,
GK Corp-C116414,T,53.56142,-113.50329,unKnown,,
GK Corp-C116413,T,48.44507,-123.33556,unKnown,,
GK Corp-C113933,T,43.59474,-79.64068,unKnown,,
GK Corp-C113929,T,44.35004,-78.75951,unKnown,,
GK Corp-C115100,T,43.71726,-79.72342,unKnown,,
GK Corp-C114012,T,52.24505,-113.80685,unKnown,,
GK Corp-C113997,T,43.70496,-79.34955,unKnown,,
GK Corp-C114016,T,53.89943,-122.77954,unKnown,,
GK Corp-C115099,T,44.25626,-76.56889,unKnown,,
GK Corp-C113733,T,44.05699,-79.48102,unKnown,,
GK Corp-C110765,W,42.36889,-122.85603,unKnown,oregon,medford
GK Corp-C113307,W,35.34897,-82.44216,unKnown,north carolina,hendersonville
GK Corp-C114335,W,38.6089486,-121.3841933,unKnown,california,sacramento
GK Corp-C125104,W,0,0,unKnown,florida,homestead
GK Corp-C110043,W,25.94314,-97.42401,unKnown,texas,brownsville
GK Corp-C111021,W,18.38676715,-65.9715336,unKnown,puerto rico,carolina
GK Corp-C111057,W,18.40993,-66.25883,unKnown,puerto rico,toa baja
GK Corp-C107838,W,48.19446,-101.29836,unKnown,north dakota,minot
GK Corp-C115221,W,35.87103,-82.04445,unKnown,north carolina,spruce pine
GK Corp-C110879,W,18.46736,-66.33262,unKnown,puerto rico,hatillo
GK Corp-C110373,W,40.24637,-77.02616,unKnown,pennsylvania,mechanicsburg
GK Corp-C105797,W,36.365482,-94.217894,unKnown,arkansas,bentonville
GK Corp-C110892,W,18.41562124,-67.14810892,unKnown,puerto rico,aguadilla
GK Corp-C109328,W,36.216728,-86.600548,Active,tennessee,hermitage
GK Corp-C109702,W,30.556795,-84.595502,Active,florida,quincy
GK Corp-C114941,W,40.303618,-96.744085,Active,nebraska,beatrice
GK Corp-C110348,W,31.493526,-97.214708,Active,texas,woodway
GK Corp-C115523,W,40.351321,-75.630338,Active,pennsylvania,bechtelsville
GK Corp-C119355,W,39.126441,-76.586836,Active,maryland,pasadena
GK Corp-C109605,W,29.878774,-90.093817,Active,louisiana,marrero
GK Corp-C125702,W,30.09376,-81.520657,Active,florida,saint johns
GK Corp-C106975,W,35.456005,-82.523488,Active,north carolina,arden
GK Corp-C110781,W,38.964691,-90.196114,Active,illinois,godfrey
GK Corp-C109368,W,34.522054,-85.316333,Active,georgia,trion
GK Corp-C124411,W,33.413091,-110.835582,Active,arizona,claypool
GK Corp-C110902,W,30.491298,-92.447119,Active,louisiana,eunice
GK Corp-C108748,W,38.293116,-76.503263,Active,maryland,california
GK Corp-C118732,W,29.801266,-98.422089,Active,texas,spring branch
GK Corp-C120655,W,40.41064,-75.510261,Active,pennsylvania,east greenville
GK Corp-C119630,W,31.968676,-110.314281,Active,arizona,benson
GK Corp-C109462,W,41.127945,-78.736869,Active,pennsylvania,du bois
GK Corp-C114894,W,47.074331,-122.418916,Active,washington,spanaway
GK Corp-C114350,W,38.78372,-85.377243,Active,indiana,madison
GK Corp-C114423,W,28.96294,-81.964983,Active,florida,summerfield
GK Corp-C111706,W,29.549808,-81.225058,Active,florida,palm coast
GK Corp-C110250,W,41.50327,-87.73245,unKnown,illinois,matteson
GK Corp-C102671,W,44.936426,-93.367572,unKnown,minnesota,minneapolis
GK Corp-C113593,W,29.730425,-95.6251902,unKnown,texas,houston
GK Corp-C110808,W,41.279406,-72.981804,unKnown,connecticut,orange
GK Corp-C117252,W,43.05124,-89.50604,unKnown,wisconsin,madison
GK Corp-C110068,W,29.6826,-95.40311,unKnown,texas,houston
GK Corp-C111395,W,33.622438,-111.895335,unKnown,arizona,scottsdale
GK Corp-C120469,W,42.09976,-79.27989,unKnown,new york,jamestown
GK Corp-C112426,W,47.473024,-122.205793,unKnown,washington,renton
GK Corp-C111421,W,64.85526,-147.71422,unKnown,alaska,fairbanks
GK Corp-C109782,W,61.1406,-149.8632,unKnown,alaska,anchorage
GK Corp-C107780,W,61.229488,-149.736558,unKnown,alaska,anchorage
GK Corp-C110577,W,28.65793,-81.33663,unKnown,florida,casselberry
GK Corp-C118132,W,34.293074,-118.417817,unKnown,california,san fernando
GK Corp-C117819,W,26.56979,-80.06773,unKnown,florida,lake worth
GK Corp-C111427,W,47.7278,-122.3427,unKnown,washington,seattle
GK Corp-C110816,W,33.99598,-117.91451,unKnown,california,rowland heights
GK Corp-C113334,W,18.37394537,-65.94398419,unKnown,puerto rico,carolina
GK Corp-C116476,W,18.37511253,-65.97138977,unKnown,puerto rico,carolina
GK Corp-C110894,W,18.43102264,-66.47671509,unKnown,puerto rico,manati
GK Corp-C105069,W,36.3569,-94.21488,unKnown,arkansas,bentonville
GK Corp-C105273,W,36.36292,-94.18338,unKnown,arkansas,bentonville
GK Corp-C113954,W,36.3569,-94.21488,unKnown,arkansas,bentonville
GK Corp-C126576,W,40.726531,-73.512878,Active,new york,levittown
GK Corp-C113894,W,28.862859,-81.955689,Active,florida,the villages
GK Corp-C2140175,W,30.34441,-86.07325,unKnown,florida,santa rosa beach
GK Corp-C109996,SC,29.219775,-81.098733,Active,florida,daytona beach
GK Corp-C2138809,C,18.384545,-66.138323,Active,puerto rico,bayamon
GK Corp-C111410,SC,27.934635,-82.316626,Active,florida,brandon
GK Corp-C117255,BWC,28.533351,-81.732434,Active,florida,clermont
GK Corp-C111753,SC,28.18789,-82.357262,Active,florida,wesley chapel
GK Corp-C124824,BWC,27.255116,-80.281164,Active,florida,jensen beach
GK Corp-C115922,BWC,29.109317,-81.02379,Active,florida,port orange
GK Corp-C120259,UII(,36.56311,103.73581,unKnown,unknown zipcode,unknown zipcode
GK Corp-C120587,M,35.157015,-78.973556,unKnown,north carolina,fort bragg
GK Corp-C120152,BNEL,3.124487,101.441238,unKnown,unknown zipcode,unknown zipcode
GK Corp-C101514,H,13.6781592,100.6575,unKnown,unknown zipcode,unknown zipcode
GK Corp-C120588,M,35.103189,-79.015058,unKnown,north carolina,fort bragg
GK Corp-C112434,M,38.81259,-104.676671,unKnown,colorado,colorado springs
GK Corp-C110480,C,31.3145773,121.2083668,unKnown,unknown zipcode,unknown zipcode
GK Corp-C101717,K,38.07993461,-85.89400706,unKnown,unknown zipcode,unknown zipcode
GK Corp-C101512,H,1.3329214,103.8939961,unKnown,unknown zipcode,unknown zipcode
GK Corp-C2131015,D,17.97295,-66.61192,unKnown,puerto rico,ponce
GK Corp-C100539,M,0,0,unKnown,oklahoma,oklahoma city
GK Corp-C119446,M,31.87001,-81.60526,unKnown,georgia,fort stewart
GK Corp-C120186,M,34.06979,-118.40023,unKnown,unknown zipcode,unknown zipcode
GK Corp-C120276,M,36.84464,-76.08371,unKnown,unknown zipcode,unknown zipcode
GK Corp-C120296,MHS,31.99319,34.7546,unKnown,unknown zipcode,unknown zipcode
GK Corp-C120207,SC,18.486911,-66.790516,Active,puerto rico,hatillo
GK Corp-C2142417,BWC,35.8765945,-83.56934764,unKnown,tennessee,sevierville
GK Corp-C2142873,C,40.23905636,-77.05550539,unKnown,pennsylvania,mechanicsburg
GK Corp-C103003,UNF,30.62105,-96.3255,unKnown,unknown zipcode,unknown zipcode
GK Corp-C103459,W,40.52642,-74.38699,unKnown,new jersey,edison
GK Corp-C2142733,BWC,35.129868,-85.239679,unKnown,tennessee,chattanooga
GK Corp-C2131157,T,38.793911,-77.606644,Active,virginia,gainesville
GK Corp-C120681,T,28.173095,-82.355789,Active,florida,wesley chapel
GK Corp-C2140416,NF,41.21841049,-75.20263672,unKnown,,
GK Corp-C2133015,T,40.048988,-75.520345,Active,pennsylvania,malvern
GK Corp-C123804,T,41.316872,-74.153187,Active,new york,monroe
GK Corp-C2142070,T,28.240465,-82.355342,unKnown,florida,wesley chapel
GK Corp-C2133948,T,29.110032,-81.028829,Active,florida,port orange
GK Corp-C2132349,T,27.936373,-82.323259,Active,florida,brandon
GK Corp-C118274,T,42.864889,-85.686447,Active,michigan,wyoming
GK Corp-C116777,T,29.876187,-81.322181,Active,florida,saint augustine
GK Corp-C117349,T,35.449297,-82.536259,Active,north carolina,arden
GK Corp-C118703,T,29.18423,-81.079852,Active,florida,daytona beach
GK Corp-C2131194,T,39.880761,-75.527476,Active,pennsylvania,glen mills
GK Corp-C118726,T,35.1464,-85.252175,Active,tennessee,hixson
GK Corp-C2133031,T,29.477884,-81.21886,Active,florida,palm coast
GK Corp-C119216,T,28.549781,-81.704896,Active,florida,clermont
GK Corp-C111567,W,34.55541,-82.67837,unKnown,south carolina,anderson
GK Corp-C111056,W,30.4612066,-91.097316,unKnown,louisiana,baton rouge
GK Corp-C117500,W,18.35637799,-66.08424718,unKnown,puerto rico,bayamon
GK Corp-C106997,W,18.18363,-67.15116,unKnown,puerto rico,mayaguez
GK Corp-C109606,W,18.43222,-66.55131,unKnown,puerto rico,barceloneta
GK Corp-C113510,W,47.29945,-122.24073,unKnown,washington,auburn
GK Corp-C120205,W,18.14558,-65.80053,unKnown,puerto rico,humacao
GK Corp-C117498,W,38.7946,-106.53484,unKnown,puerto rico,caguas
GK Corp-C111162,W,18.43665369,-66.08485849,unKnown,puerto rico,san juan
GK Corp-C116020,W,33.284,-111.84135,unKnown,arizona,chandler
GK Corp-C115309,W,40.891695,-74.093219,Active,new jersey,saddle brook
GK Corp-C109957,W,30.324667,-82.963919,Active,florida,live oak
GK Corp-C113347,W,33.918317,-118.082911,unKnown,california,norwalk
GK Corp-C105582,W,36.26008,-88.66194,unKnown,tennessee,dresden
GK Corp-C116607,W,40.57446,-111.97914,unKnown,utah,south jordan
GK Corp-C116681,W,41.120828,-100.757898,Active,nebraska,north platte
GK Corp-C110610,SAF,33.976926,-118.136442,unKnown,california,los angeles
GK Corp-C122447,MSS,37.366731,-121.850126,unKnown,california,san jose
GK Corp-C121415,LPAS,40.423518,-104.739089,unKnown,colorado,greeley
GK Corp-C122486,QHM,34.062386,-118.117531,unKnown,california,monterey park
GK Corp-C112058,FT,29.76008,-95.37011,unKnown,unknown zipcode,unknown zipcode
GK Corp-C122181,T,25.06682587,121.631691,unKnown,unknown zipcode,unknown zipcode
GK Corp-C115432,EKM,41.10728,-74.06851,unKnown,new york,monsey
GK Corp-C122787,RT,47.046455,-122.874988,unKnown,washington,olympia
GK Corp-C122712,H,31.56786,-84.17555,unKnown,georgia,albany
GK Corp-C122144,WFM,36.1578,-115.28842,unKnown,nevada,las vegas
GK Corp-C124425,H,40.509223,-112.002396,Active,utah,herriman
GK Corp-C121725,P,29.261791,-81.052075,Active,florida,daytona beach
GK Corp-C121363,KK,40.791343,-73.695215,Active,new york,manhasset
GK Corp-C2139947,I,39.3830156,-77.4292419,unKnown,maryland,frederick
GK Corp-C2138956,V,28.36263,-81.67849,unKnown,unknown zipcode,unknown zipcode
GK Corp-C115131,GR,33.396224,-111.824808,unKnown,arizona,mesa
GK Corp-C2139875,V,38.92622,-104.83949,unKnown,colorado,colorado springs
GK Corp-C2140228,V,47.700642,-117.064936,unKnown,washington,newman lake
GK Corp-C2134224,MD,34.257711,-118.750716,unKnown,california,simi valley
GK Corp-C120072,GI,34.08701,-118.05912,unKnown,california,temple city
GK Corp-C2134365,I,47.309485,-122.114284,unKnown,washington,auburn
GK Corp-C101958,NM,33.426941,-111.566904,unKnown,unknown zipcode,unknown zipcode
GK Corp-C105717,PAM,28.0140744,-82.5240172,unKnown,florida,tampa
GK Corp-C124133,LSOP,0,0,unKnown,unknown zipcode,unknown zipcode
GK Corp-C2142052,I,33.687138,-117.7476849,unKnown,california,irvine
GK Corp-C106358,TM&R,35.162943,-106.590311,unKnown,new mexico,albuquerque
GK Corp-C2129277,R,44.45751,-93.2565,unKnown,minnesota,northfield
GK Corp-C129299,DJ,34.0839257,-117.6614005,unKnown,california,ontario
GK Corp-C106040,CS,33.23658,-111.83531,unKnown,arizona,chandler
GK Corp-C120401,W,36.35956,-94.18872,unKnown,arkansas,bentonville
GK Corp-C125189,PDSI,37.0689791,-77.7114974,unKnown,virginia,dewitt
GK Corp-C118799,V,-33.677465,151.2862392,unKnown,unknown zipcode,unknown zipcode
GK Corp-C2140386,STI,36.20589,-119.31266,unKnown,california,tulare
GK Corp-C109860,Y,-33.44672,-70.91277,unKnown,unknown zipcode,unknown zipcode
GK Corp-C2138644,VG,40.1265661,-75.2272597,unKnown,pennsylvania,fort washington
GK Corp-C107081,PC,29.612992,-98.323835,unKnown,texas,san antonio
GK Corp-C105622,PML,21.3979133,-158.013825,unKnown,hawaii,waipahu
GK Corp-C102460,RH,38.6949958,-120.7152007,unKnown,california,placerville
GK Corp-C102948,DS,37.3336779,-77.7213538,unKnown,virginia,chesterfield
GK Corp-C111142,NC,0,0,unKnown,texas,bellville
GK Corp-C117925,C,18.010237,-66.632897,unKnown,puerto rico,ponce
GK Corp-C106087,V,36.15479279,-88.79343414,unKnown,tennessee,greenfield
GK Corp-C102846,W,40.5095,-74.34564,unKnown,new jersey,edison
GK Corp-C117921,C,18.398995,-66.15806,unKnown,puerto rico,bayamon
GK Corp-C117922,C,0,0,unKnown,puerto rico,ponce
GK Corp-C2133112,A,42.10851,-73.05726,unKnown,massachusetts,westborough
GK Corp-C124644,ICM,37.82643,-122.37009,unKnown,unknown zipcode,unknown zipcode
GK Corp-C2134297,CL,24.81611,-107.44058,unKnown,unknown zipcode,unknown zipcode
GK Corp-C109681,N,19.5169244,-99.2323995,unKnown,unknown zipcode,unknown zipcode
GK Corp-C117475,A,47.4424282,-121.7376757,unKnown,washington,north bend
GK Corp-C121113,BB&B,34.23354,-118.5549,unKnown,california,northridge
GK Corp-C108744,T,42.315462,-71.393971,unKnown,massachusetts,framingham
GK Corp-C107767,1T,33.6511,-117.71478,unKnown,california,irvine
GK Corp-C113775,TRU,40.75453,-73.73854,unKnown,new york,little neck
GK Corp-C107811,D,27.97867,-82.35107,unKnown,florida,tampa
GK Corp-C2142410,T,42.308258,-71.390327,unKnown,massachusetts,framingham
GK Corp-C103345-2,SB,34.10833,-117.29107,unKnown,unknown zipcode,unknown zipcode
GK Corp-C123612,AM,33.65329,-117.75327,unKnown,california,irvine
GK Corp-C119185,RH,33.651407,-117.715168,unKnown,california,irvine
GK Corp-C129211,W,0,0,unKnown,new mexico,san fidel
GK Corp-C125362,K,39.248235,-84.594653,unKnown,ohio,cincinnati
GK Corp-C124260,LG,33.6514312,-117.7151498,unKnown,california,irvine
GK Corp-C102519,RW,36.2078328,-119.326858,unKnown,california,tulare
GK Corp-C105359,AH,34.1173181,-117.1643844,unKnown,california,highland
GK Corp-C102528,RW,37.2147824,-79.7172301,unKnown,virginia,goodview
GK Corp-C124449,G,34.078735,-81.156999,unKnown,south carolina,columbia
GK Corp-C2134528,PSL,35.4584,-94.29562,unKnown,arkansas,van buren
GK Corp-C116300,DSL,31.5239402,-89.7084645,unKnown,mississippi,bassfield
GK Corp-C2135374,WAC,34.063154,-118.366325,unKnown,california,los angeles
GK Corp-C105451,SB,34.27877,-117.1505,unKnown,unknown zipcode,unknown zipcode
GK Corp-C101353,GR,33.633916,-117.717879,unKnown,california,irvine
GK Corp-C112924,VS,34.25445,-118.41053,unKnown,california,pacoima
GK Corp-C102343,P,28.04532814,-81.95825958,unKnown,unknown zipcode,unknown zipcode
GK Corp-C102839,S,38.69639,-90.41663,unKnown,missouri,saint louis
GK Corp-C2134256,A,42.27351,-71.64286,unKnown,massachusetts,westborough
GK Corp-C108592,M,34.084265,-118.052941,unKnown,california,el monte
GK Corp-C124040,P,25.875585,-80.38344,unKnown,florida,miami
GK Corp-C102884,CU,33.95,-118.25,unKnown,unknown zipcode,unknown zipcode
GK Corp-C117812,W,40.52642,-74.38699,unKnown,new jersey,edison
GK Corp-C102342,P,28.04532814,-81.95825958,unKnown,unknown zipcode,unknown zipcode
GK Corp-C109867,SB,34.09562,-117.24946,unKnown,california,san bernardino
GK Corp-C104965,W,30.33685,-81.67096,unKnown,florida,jacksonville
GK Corp-C110919,PC,42.83074,-73.96338,unKnown,new york,schenectady
GK Corp-C125739,CU,34.00571,-118.15141,unKnown,california,los angeles
GK Corp-C104969,W,30.3386364,-81.67114258,unKnown,florida,jacksonville
GK Corp-C127640,A,31.77,-106.43,unKnown,unknown zipcode,unknown zipcode
GK Corp-C107946,S,47.04613,-122.87514,unKnown,washington,olympia
GK Corp-C125469,BY,42.14021,-72.54654,unKnown,unknown zipcode,unknown zipcode
GK Corp-C125386,F4L,36.348658,-119.298289,unKnown,california,visalia
GK Corp-C110748,WFM,30.27,-97.74,unKnown,unknown zipcode,unknown zipcode
GK Corp-C125339,HG,35.46243,-97.59109,unKnown,oklahoma,oklahoma city
GK Corp-C125126,LPAS,35.133444,-101.850917,unKnown,texas,amarillo
GK Corp-C111936,HG,35.50768,-97.50649,unKnown,oklahoma,oklahoma city
GK Corp-C117661,A,42.78528,-76.11809,unKnown,new york,tully
GK Corp-C106878,TM,42.8869,-78.82269,unKnown,new york,buffalo
GK Corp-C2129294,A,42.3953193,-71.5446113,unKnown,massachusetts,hudson
GK Corp-C116033,SB,34.09807,-117.25958,unKnown,california,san bernardino
GK Corp-C112052,AD,35.66276,-80.46475,unKnown,unknown zipcode,unknown zipcode
GK Corp-C2134167,AP,40.4887944,-86.8096012,unKnown,indiana,lafayette
GK Corp-C101165,AD,31.77,-106.43,unKnown,unknown zipcode,unknown zipcode
GK Corp-C122501,C,34.042191,-117.485271,unKnown,california,fontana
GK Corp-C122647,B,33.395806,-111.841808,unKnown,arizona,mesa
GK Corp-C122941,W,32.58521,-117.11516,unKnown,california,imperial beach
GK Corp-C122547,SM,35.774966,-119.244669,unKnown,california,delano
GK Corp-C122393,HKS,34.06339,-118.123558,unKnown,california,monterey park
GK Corp-C121086,A,38.58958,-90.24427,unKnown,missouri,saint louis
GK Corp-C110589,MP,37.341575,-121.842667,unKnown,california,san jose
GK Corp-C121940,MFL,38.69147,-90.27768,unKnown,missouri,saint louis
GK Corp-C112196,SC,38.67289,-90.3426,unKnown,missouri,saint louis
GK Corp-C105721,LP,32.57662,-117.10641,unKnown,california,imperial beach
GK Corp-C116393,DQ,21.37838,-158.02238,unKnown,hawaii,waipahu
GK Corp-C2140306,A,47.41883,-122.26508,unKnown,washington,kent
GK Corp-C116382,GFM,34.1149,-118.07304,unKnown,california,temple city
GK Corp-C123644,P,25.86238,-80.37488,unKnown,florida,miami
GK Corp-C122386,HS,34.079234,-118.098666,unKnown,california,san gabriel
GK Corp-C2132154,SM,47.324646,-122.220488,unKnown,washington,auburn
GK Corp-C129276,W,41.13286,-74.36554,unKnown,new jersey,west milford
GK Corp-C106161,TM,34.06892,-117.17249,unKnown,california,redlands
GK Corp-C112206,SS,18.323445,-66.406383,unKnown,puerto rico,morovis
GK Corp-C121736,P,26.60539,-80.11433,unKnown,florida,lake worth
GK Corp-C122277,CS,37.346,-121.8706,unKnown,california,san jose
GK Corp-C119338,R,38.13233,-122.25414,unKnown,california,vallejo
GK Corp-C122585,VRM,32.77594,-117.01981,unKnown,california,la mesa
GK Corp-C2139329,A,42.2771875,-71.6440821,unKnown,massachusetts,westborough
GK Corp-C122493,RM,40.69864,-111.86645,unKnown,utah,salt lake city
GK Corp-C121761,CU,34.12136,-117.28033,unKnown,california,san bernardino
GK Corp-C122371,G,37.76759,-122.17883,unKnown,california,oakland
GK Corp-C122532,SM,37.73402,-122.48912,unKnown,california,san francisco
GK Corp-C100238,BL,35.02067,-85.28891,unKnown,tennessee,chattanooga
GK Corp-C122602,B,33.24345,-111.85925,unKnown,arizona,chandler
GK Corp-C2132406,MPW,39.77029,-105.08329,unKnown,colorado,wheat ridge
GK Corp-C118707,C,34.186478,-118.603493,unKnown,california,woodland hills
GK Corp-C115315,W,61.328824,-149.566962,Active,alaska,eagle river
GK Corp-C115697,W,25.974022,-80.301718,unKnown,florida,hollywood
GK Corp-C122957,C,33.8602,-117.96089,unKnown,california,fullerton
GK Corp-C122665,DM,33.77292,-117.93863,unKnown,california,garden grove
GK Corp-C117251,GFM,33.7298,-117.97087,unKnown,california,fountain valley
GK Corp-C100462,C,25.785937,-80.140693,Active,florida,miami beach
GK Corp-C111251,HD,37.82814,-122.28393,unKnown,california,emeryville
GK Corp-C113765,TRU,40.75207,-73.91702,unKnown,new york,long island city
GK Corp-C115888,BCF,26.277031,-80.207205,Active,florida,pompano beach
GK Corp-C112123,TRU,25.86563,-80.29292,unKnown,florida,hialeah
GK Corp-C121382,K,25.87035,-80.31017,unKnown,florida,hialeah
GK Corp-C116695,T,34.151145,-118.069867,unKnown,california,pasadena
GK Corp-C123138,BB&B,34.152485,-118.081688,unKnown,california,pasadena
GK Corp-C2135176,G,48.434179,-122.337632,unKnown,washington,mount vernon
GK Corp-C2135175,G,48.08034,-122.17259,unKnown,washington,everett
GK Corp-C118907,T,33.699022,-117.743026,unKnown,california,irvine
GK Corp-C2129400,G,47.81976,-122.28903,unKnown,washington,lynnwood
GK Corp-C120253,T,37.38202,-121.898226,unKnown,california,san jose
GK Corp-C118786,OSH,37.80622,-122.41514,unKnown,california,san francisco
GK Corp-C106879,GI,30.459486,-90.290859,unKnown,louisiana,ponchatoula
GK Corp-C112410,PC,37.68296,-121.87557,unKnown,california,pleasanton
GK Corp-C108964,SM,30.468365,-87.324708,unKnown,florida,pensacola
GK Corp-C111071,RC,41.76146,-80.86031,unKnown,ohio,austinburg
GK Corp-C106205,BI,42.8071983,-78.6805933,unKnown,new york,elma
GK Corp-C106279,FF,34.03859,-117.58297,unKnown,california,ontario
GK Corp-C108123,SJ,38.645909,-121.469312,unKnown,california,sacramento
GK Corp-C101948,TL,33.2020563,-111.5859638,unKnown,unknown zipcode,unknown zipcode
GK Corp-C105408,TPC,32.802892,-96.849842,unKnown,texas,dallas
GK Corp-C114945,JLT,38.21598,-121.15717,unKnown,california,acampo
GK Corp-C123746,W,34.23495,-118.39141,unKnown,california,sun valley
GK Corp-C127734,W,33.649502,-117.660098,unKnown,california,lake forest
GK Corp-C120740,W,34.01349,-118.38831,unKnown,california,culver city
GK Corp-C2138810,NF,41.930522,-87.790907,unKnown,illinois,elmwood park
GK Corp-C101525,NF,41.93973,-87.92306272,unKnown,illinois,melrose park
GK Corp-C2142058,I,25.9476637,-80.309376,unKnown,florida,hialeah
GK Corp-C2141971,I,33.900152,-117.479817,unKnown,california,riverside
GK Corp-C116213,A,37.79383,-122.27163,unKnown,california,oakland
GK Corp-C2138399,V,28.3101883,-82.5605569,unKnown,florida,land o lakes
GK Corp-C2138476,V,33.379509,-112.030923,unKnown,arizona,phoenix
GK Corp-C2138393,V,28.7691955,-81.2900346,unKnown,florida,sanford
GK Corp-C2138398,V,34.0691794,-117.8640192,unKnown,california,west covina
GK Corp-C2138747,V,32.6630273,-117.0957478,unKnown,california,national city
GK Corp-C2140616,VU,28.6995964,-81.3039501,unKnown,florida,winter springs
GK Corp-C2135769,I,34.107004,-117.584398,unKnown,california,rancho cucamonga
